 Area 7.Cogeneration Plant.GEN7003 Cogeneration Plant No 3 Co-Gen.Variables.HMI Indication - Actual Power  Raw Historic			
Time/Date	Value		
03/01/2020 15:56:33	1009.17		
03/01/2020 15:56:35	1007.31		
03/01/2020 16:00:37	1014.00		
03/01/2020 16:00:39	1015.86		
03/01/2020 16:00:57	1011.03		
03/01/2020 16:00:59	1007.31		
03/01/2020 16:29:29	1013.63		
03/01/2020 16:29:31	1017.34		
03/01/2020 16:29:33	1010.29		
03/01/2020 16:29:35	1007.31		
03/01/2020 16:32:17	1014.00		
03/01/2020 16:32:19	1015.86		
03/01/2020 16:32:29	1014.37		
03/01/2020 16:32:31	1007.31		
03/01/2020 16:35:21	1014.00		
03/01/2020 16:35:23	1017.71		
03/01/2020 16:35:25	1012.89		
03/01/2020 16:35:27	1008.80		
03/01/2020 17:11:59	1014.37		
03/01/2020 17:12:01	1018.46		
03/01/2020 17:12:05	1014.00		
03/01/2020 17:12:07	1009.91		
03/01/2020 17:28:21	1014.37		
03/01/2020 17:28:23	1019.20		
03/01/2020 17:28:25	1014.37		
03/01/2020 17:28:27	1009.91		
03/01/2020 21:54:15	1012.51		
03/01/2020 21:54:45	1019.94		
03/01/2020 21:55:15	1012.89		
03/01/2020 21:55:45	1006.94		
03/01/2020 22:32:45	1008.80		
03/01/2020 22:33:15	1017.71		
03/01/2020 22:33:45	1006.94		
03/01/2020 23:35:45	1008.43		
03/01/2020 23:36:15	1018.46		
03/01/2020 23:36:45	1006.94		
03/01/2020 23:53:45	1012.89		
03/01/2020 23:54:15	1019.94		
03/01/2020 23:55:45	1012.51		
03/01/2020 23:56:15	1009.91		
03/01/2020 23:59:15	1013.63		
03/01/2020 23:59:45	1018.09		
04/01/2020 00:02:45	1013.63		
04/01/2020 00:03:15	1007.31		
04/01/2020 00:03:45	1015.86		
04/01/2020 01:22:15	1008.80		
04/01/2020 01:22:45	1006.94		
04/01/2020 01:31:15	1006.94		
04/01/2020 01:31:45	1015.86		
04/01/2020 01:34:15	1010.29		
04/01/2020 01:34:45	1006.94		
04/01/2020 01:52:45	1011.03		
04/01/2020 01:53:15	1016.60		
04/01/2020 01:55:15	1014.00		
04/01/2020 01:55:45	1007.31		
04/01/2020 03:47:15	1012.51		
04/01/2020 03:47:45	1015.49		
04/01/2020 03:48:45	1014.00		
04/01/2020 03:49:15	1007.31		
04/01/2020 05:28:15	1009.17		
04/01/2020 05:28:45	1015.49		
04/01/2020 05:31:45	1011.77		
04/01/2020 05:32:15	1007.31		
04/01/2020 06:10:15	1013.63		
04/01/2020 06:10:45	1018.09		
04/01/2020 06:11:15	1006.94		
04/01/2020 06:49:15	1008.06		
04/01/2020 06:49:45	1016.23		
04/01/2020 06:50:15	1010.29		
04/01/2020 06:50:45	1006.94		
04/01/2020 06:56:15	1006.94		
04/01/2020 06:56:45	1015.49		
04/01/2020 07:00:45	1013.63		
04/01/2020 07:01:15	1007.31		
04/01/2020 07:29:15	1012.89		
04/01/2020 07:29:45	1016.60		
04/01/2020 07:30:15	1007.31		
04/01/2020 08:11:45	1012.51		
04/01/2020 08:12:15	1018.09		
04/01/2020 08:12:45	1012.89		
04/01/2020 08:13:15	1008.43		
04/01/2020 08:13:45	1017.71		
04/01/2020 08:14:15	1007.31		
04/01/2020 08:25:15	1007.31		
04/01/2020 08:25:45	1018.46		
04/01/2020 08:28:15	1013.63		
04/01/2020 08:28:45	1009.17		
04/01/2020 09:53:15	1011.77		
04/01/2020 09:53:45	1020.31		
04/01/2020 09:54:15	1008.06		
04/01/2020 10:53:05	1012.51		
04/01/2020 10:53:07	1016.23		
04/01/2020 10:53:17	1011.03		
04/01/2020 10:53:19	1007.31		
04/01/2020 10:56:51	1014.37		
04/01/2020 10:56:53	1015.49		
04/01/2020 10:56:57	1012.14		
04/01/2020 10:56:59	1007.31		
04/01/2020 10:57:41	1012.89		
04/01/2020 10:57:43	1015.86		
04/01/2020 10:57:51	1008.06		
04/01/2020 10:57:53	1007.31		
04/01/2020 10:59:57	1012.51		
04/01/2020 10:59:59	1017.34		
04/01/2020 11:00:07	1010.66		
04/01/2020 11:00:09	1008.06		
04/01/2020 11:10:51	1014.00		
04/01/2020 11:10:53	1019.57		
04/01/2020 11:11:01	1014.37		
04/01/2020 11:11:03	1010.66		
04/01/2020 11:11:53	1015.49		
04/01/2020 11:11:55	1019.20		
04/01/2020 11:11:59	1014.00		
04/01/2020 11:12:01	1006.94		
04/01/2020 11:12:41	1014.00		
04/01/2020 11:12:43	1015.49		
04/01/2020 11:13:19	1014.00		
04/01/2020 11:13:21	1007.31		
04/01/2020 11:19:05	1011.77		
04/01/2020 11:19:07	1015.86		
04/01/2020 11:19:23	1012.14		
04/01/2020 11:19:25	1007.31		
04/01/2020 11:19:27	1012.14		
04/01/2020 11:19:29	1015.86		
04/01/2020 11:20:05	1010.66		
04/01/2020 11:20:07	1007.31		
04/01/2020 11:22:53	1014.37		
04/01/2020 11:22:55	1015.49		
04/01/2020 11:23:29	1012.14		
04/01/2020 11:23:31	1007.31		
04/01/2020 11:24:33	1008.43		
04/01/2020 11:24:35	1016.23		
04/01/2020 11:24:59	1008.43		
04/01/2020 11:25:01	1007.31		
04/01/2020 11:29:45	1014.00		
04/01/2020 11:29:47	1016.60		
04/01/2020 11:30:19	1008.80		
04/01/2020 11:30:21	1007.31		
04/01/2020 11:31:05	1014.00		
04/01/2020 11:31:07	1015.86		
04/01/2020 11:31:27	1008.80		
04/01/2020 11:31:29	1007.31		
04/01/2020 11:33:41	1014.00		
04/01/2020 11:33:43	1018.09		
04/01/2020 11:33:45	1009.17		
04/01/2020 11:34:53	1014.00		
04/01/2020 11:34:55	1018.09		
04/01/2020 11:35:37	1012.14		
04/01/2020 11:35:39	1008.06		
04/01/2020 11:35:53	1014.37		
04/01/2020 11:35:55	1016.23		
04/01/2020 11:37:31	1014.37		
04/01/2020 11:37:33	1008.06		
04/01/2020 11:37:47	1014.37		
04/01/2020 11:37:49	1016.23		
04/01/2020 11:38:59	1011.03		
04/01/2020 11:39:01	1008.06		
04/01/2020 11:39:19	1014.37		
04/01/2020 11:39:21	1016.60		
04/01/2020 11:39:59	1014.00		
04/01/2020 11:40:01	1008.43		
04/01/2020 11:40:45	1012.89		
04/01/2020 11:40:47	1019.94		
04/01/2020 11:41:19	1017.71		
04/01/2020 11:41:21	1011.77		
04/01/2020 11:41:27	1014.37		
04/01/2020 11:41:29	1020.31		
04/01/2020 11:41:45	1014.37		
04/01/2020 11:41:47	1011.77		
04/01/2020 11:43:39	1015.49		
04/01/2020 11:43:41	1020.31		
04/01/2020 11:43:53	1014.00		
04/01/2020 11:43:55	1010.66		
04/01/2020 11:45:11	1016.60		
04/01/2020 11:45:13	1020.31		
04/01/2020 11:45:33	1014.37		
04/01/2020 11:45:35	1011.77		
04/01/2020 11:47:13	1015.49		
04/01/2020 11:47:15	1020.31		
04/01/2020 11:48:03	1014.00		
04/01/2020 11:48:05	1012.14		
04/01/2020 11:48:31	1015.86		
04/01/2020 11:48:33	1021.06		
04/01/2020 11:49:13	1015.86		
04/01/2020 11:49:15	1012.14		
04/01/2020 11:49:23	1014.37		
04/01/2020 11:49:25	1021.06		
04/01/2020 11:49:55	1013.63		
04/01/2020 11:49:57	1008.06		
04/01/2020 11:50:45	1014.37		
04/01/2020 11:50:47	1017.34		
04/01/2020 11:51:01	1011.77		
04/01/2020 11:51:03	1008.06		
04/01/2020 11:51:05	1013.63		
04/01/2020 11:51:07	1017.71		
04/01/2020 11:51:19	1012.89		
04/01/2020 11:51:21	1008.06		
04/01/2020 11:51:43	1014.37		
04/01/2020 11:51:45	1016.23		
04/01/2020 11:52:37	1009.17		
04/01/2020 11:52:39	1008.06		
04/01/2020 11:53:17	1014.37		
04/01/2020 11:53:19	1019.57		
04/01/2020 11:53:35	1013.63		
04/01/2020 11:53:37	1010.66		
04/01/2020 11:54:33	1015.86		
04/01/2020 11:54:35	1019.94		
04/01/2020 11:55:41	1012.89		
04/01/2020 11:55:43	1009.91		
04/01/2020 11:58:29	1014.37		
04/01/2020 11:58:31	1018.09		
04/01/2020 11:58:37	1012.89		
04/01/2020 11:58:39	1008.43		
04/01/2020 11:59:09	1015.49		
04/01/2020 11:59:11	1021.06		
04/01/2020 11:59:15	1014.00		
04/01/2020 11:59:17	1012.51		
04/01/2020 12:00:19	1019.94		
04/01/2020 12:00:21	1021.06		
04/01/2020 12:00:39	1014.37		
04/01/2020 12:00:41	1012.51		
04/01/2020 12:01:31	1019.20		
04/01/2020 12:01:33	1021.06		
04/01/2020 12:01:55	1014.37		
04/01/2020 12:01:57	1012.51		
04/01/2020 12:05:43	1014.74		
04/01/2020 12:05:45	1021.06		
04/01/2020 12:05:57	1014.37		
04/01/2020 12:05:59	1012.51		
04/01/2020 12:08:15	1014.37		
04/01/2020 12:08:17	1021.06		
04/01/2020 12:08:53	1014.37		
04/01/2020 12:08:55	1012.51		
04/01/2020 12:09:57	1014.37		
04/01/2020 12:09:59	1021.06		
04/01/2020 12:10:05	1014.37		
04/01/2020 12:10:07	1009.17		
04/01/2020 12:11:59	1014.37		
04/01/2020 12:12:01	1021.06		
04/01/2020 12:12:13	1014.00		
04/01/2020 12:12:15	1012.89		
04/01/2020 12:15:07	1014.37		
04/01/2020 12:15:09	1021.06		
04/01/2020 12:16:01	1014.74		
04/01/2020 12:16:03	1012.14		
04/01/2020 12:16:33	1014.37		
04/01/2020 12:16:35	1021.06		
04/01/2020 12:18:05	1014.37		
04/01/2020 12:18:07	1012.14		
04/01/2020 12:18:15	1014.37		
04/01/2020 12:18:17	1021.06		
04/01/2020 12:18:21	1014.74		
04/01/2020 12:18:23	1012.51		
04/01/2020 12:20:03	1019.94		
04/01/2020 12:20:05	1021.43		
04/01/2020 12:21:07	1013.63		
04/01/2020 12:21:09	1011.03		
04/01/2020 12:24:37	1014.37		
04/01/2020 12:24:39	1019.57		
04/01/2020 12:24:51	1014.37		
04/01/2020 12:24:53	1010.29		
04/01/2020 12:24:55	1012.14		
04/01/2020 12:24:57	1019.57		
04/01/2020 12:26:47	1014.37		
04/01/2020 12:26:49	1009.91		
04/01/2020 12:28:07	1016.60		
04/01/2020 12:28:09	1019.20		
04/01/2020 12:29:11	1014.37		
04/01/2020 12:29:13	1008.06		
04/01/2020 12:29:25	1014.37		
04/01/2020 12:29:27	1016.23		
04/01/2020 12:30:05	1009.91		
04/01/2020 12:30:07	1007.31		
04/01/2020 12:31:05	1014.37		
04/01/2020 12:31:07	1015.49		
04/01/2020 12:38:13	1008.06		
04/01/2020 12:38:15	1007.31		
04/01/2020 12:38:47	1014.37		
04/01/2020 12:38:49	1015.49		
04/01/2020 12:44:51	1008.06		
04/01/2020 12:44:53	1006.94		
04/01/2020 12:46:21	1014.37		
04/01/2020 12:46:23	1017.34		
04/01/2020 12:46:29	1010.29		
04/01/2020 12:46:31	1008.43		
04/01/2020 12:46:47	1014.37		
04/01/2020 12:46:49	1016.60		
04/01/2020 12:48:03	1014.00		
04/01/2020 12:48:05	1008.06		
04/01/2020 12:48:11	1015.86		
04/01/2020 12:48:13	1018.46		
04/01/2020 12:48:57	1012.14		
04/01/2020 12:48:59	1008.43		
04/01/2020 12:49:29	1014.37		
04/01/2020 12:49:31	1019.20		
04/01/2020 12:49:55	1013.63		
04/01/2020 12:49:57	1009.91		
04/01/2020 12:51:53	1016.23		
04/01/2020 12:51:55	1021.06		
04/01/2020 12:52:11	1013.63		
04/01/2020 12:52:13	1012.89		
04/01/2020 12:52:43	1016.60		
04/01/2020 12:52:45	1021.06		
04/01/2020 12:52:51	1014.37		
04/01/2020 12:52:53	1011.77		
04/01/2020 12:53:43	1017.34		
04/01/2020 12:53:45	1019.94		
04/01/2020 12:54:01	1014.37		
04/01/2020 12:54:03	1008.43		
04/01/2020 12:55:49	1014.37		
04/01/2020 12:55:51	1017.71		
04/01/2020 12:56:41	1014.37		
04/01/2020 12:56:43	1008.43		
04/01/2020 12:57:07	1014.37		
04/01/2020 12:57:09	1017.71		
04/01/2020 12:57:57	1012.14		
04/01/2020 12:57:59	1008.43		
04/01/2020 12:58:13	1014.00		
04/01/2020 12:58:15	1019.94		
04/01/2020 12:59:45	1013.63		
04/01/2020 12:59:47	1010.66		
04/01/2020 13:00:01	1016.60		
04/01/2020 13:00:03	1019.57		
04/01/2020 13:01:09	1014.37		
04/01/2020 13:01:11	1008.80		
04/01/2020 13:01:13	1013.63		
04/01/2020 13:01:15	1018.46		
04/01/2020 13:02:03	1012.14		
04/01/2020 13:02:05	1010.29		
04/01/2020 13:02:37	1014.37		
04/01/2020 13:02:39	1021.06		
04/01/2020 13:02:41	1014.74		
04/01/2020 13:02:43	1012.89		
04/01/2020 13:02:45	1014.37		
04/01/2020 13:02:47	1021.80		
04/01/2020 13:02:57	1014.37		
04/01/2020 13:02:59	1012.14		
04/01/2020 13:03:15	1018.09		
04/01/2020 13:03:17	1020.31		
04/01/2020 13:03:27	1014.37		
04/01/2020 13:03:29	1010.29		
04/01/2020 13:03:33	1016.23		
04/01/2020 13:03:35	1021.43		
04/01/2020 13:03:41	1014.37		
04/01/2020 13:03:43	1012.89		
04/01/2020 13:12:35	1008.06		
04/01/2020 13:12:37	1003.60		
04/01/2020 13:12:39	1008.06		
04/01/2020 13:12:41	1014.37		
04/01/2020 13:13:25	1010.66		
04/01/2020 13:13:27	1006.20		
04/01/2020 13:13:31	1014.00		
04/01/2020 13:13:33	1015.49		
04/01/2020 13:15:19	1008.06		
04/01/2020 13:15:21	1007.31		
04/01/2020 13:15:41	1014.37		
04/01/2020 13:15:43	1017.34		
04/01/2020 13:15:55	1014.00		
04/01/2020 13:15:57	1008.06		
04/01/2020 13:16:55	1012.51		
04/01/2020 13:16:57	1018.46		
04/01/2020 13:16:59	1014.37		
04/01/2020 13:17:01	1008.80		
04/01/2020 13:18:05	1014.74		
04/01/2020 13:18:07	1019.20		
04/01/2020 13:19:17	1014.74		
04/01/2020 13:19:19	1009.91		
04/01/2020 13:21:19	1015.49		
04/01/2020 13:21:21	1018.09		
04/01/2020 13:22:33	1014.37		
04/01/2020 13:22:35	1008.06		
04/01/2020 13:23:01	1014.37		
04/01/2020 13:23:03	1016.60		
04/01/2020 13:23:07	1014.37		
04/01/2020 13:23:09	1008.06		
04/01/2020 13:24:33	1014.37		
04/01/2020 13:24:35	1017.34		
04/01/2020 13:25:53	1012.14		
04/01/2020 13:25:55	1009.17		
04/01/2020 13:27:17	1011.77		
04/01/2020 13:27:19	1017.71		
04/01/2020 13:27:35	1014.37		
04/01/2020 13:27:37	1008.80		
04/01/2020 13:27:49	1013.63		
04/01/2020 13:27:51	1021.06		
04/01/2020 13:28:27	1016.60		
04/01/2020 13:28:29	1011.77		
04/01/2020 13:28:51	1014.37		
04/01/2020 13:28:53	1019.94		
04/01/2020 13:29:01	1014.00		
04/01/2020 13:29:03	1008.06		
04/01/2020 13:29:07	1014.37		
04/01/2020 13:29:09	1019.20		
04/01/2020 13:29:17	1014.37		
04/01/2020 13:29:19	1009.91		
04/01/2020 13:29:31	1011.03		
04/01/2020 13:29:33	1019.20		
04/01/2020 13:29:53	1011.77		
04/01/2020 13:29:55	1008.06		
04/01/2020 13:32:21	1014.37		
04/01/2020 13:32:23	1018.46		
04/01/2020 13:32:41	1015.86		
04/01/2020 13:32:43	1009.91		
04/01/2020 13:34:27	1015.86		
04/01/2020 13:34:29	1019.20		
04/01/2020 13:34:47	1014.37		
04/01/2020 13:34:49	1009.91		
04/01/2020 13:35:39	1015.49		
04/01/2020 13:35:41	1019.94		
04/01/2020 13:35:59	1015.49		
04/01/2020 13:36:01	1009.17		
04/01/2020 13:38:15	1014.37		
04/01/2020 13:38:17	1018.09		
04/01/2020 13:38:59	1012.51		
04/01/2020 13:39:01	1008.43		
04/01/2020 13:39:13	1014.37		
04/01/2020 13:39:15	1020.31		
04/01/2020 13:39:45	1014.37		
04/01/2020 13:39:47	1008.06		
04/01/2020 13:40:13	1011.77		
04/01/2020 13:40:15	1016.60		
04/01/2020 13:40:33	1014.37		
04/01/2020 13:40:35	1008.06		
04/01/2020 13:41:43	1013.63		
04/01/2020 13:41:45	1016.23		
04/01/2020 13:42:11	1010.66		
04/01/2020 13:42:13	1008.06		
04/01/2020 13:42:25	1014.00		
04/01/2020 13:42:27	1017.71		
04/01/2020 13:42:53	1012.51		
04/01/2020 13:42:55	1008.80		
04/01/2020 13:45:27	1014.37		
04/01/2020 13:45:29	1017.71		
04/01/2020 13:45:39	1012.14		
04/01/2020 13:45:41	1008.43		
04/01/2020 13:45:45	1014.37		
04/01/2020 13:45:47	1019.57		
04/01/2020 13:46:05	1013.63		
04/01/2020 13:46:07	1010.29		
04/01/2020 13:47:41	1016.60		
04/01/2020 13:47:43	1018.46		
04/01/2020 13:47:55	1014.37		
04/01/2020 13:47:57	1010.29		
04/01/2020 13:48:19	1015.86		
04/01/2020 13:48:21	1018.46		
04/01/2020 13:49:13	1014.37		
04/01/2020 13:49:15	1008.06		
04/01/2020 13:49:31	1014.37		
04/01/2020 13:49:33	1018.46		
04/01/2020 13:49:39	1014.37		
04/01/2020 13:49:41	1008.43		
04/01/2020 13:50:03	1015.86		
04/01/2020 13:50:05	1019.20		
04/01/2020 13:50:25	1014.37		
04/01/2020 13:50:27	1010.29		
04/01/2020 13:50:41	1016.23		
04/01/2020 13:50:43	1019.94		
04/01/2020 13:50:55	1014.37		
04/01/2020 13:50:57	1008.06		
04/01/2020 13:51:03	1015.49		
04/01/2020 13:51:05	1019.20		
04/01/2020 13:51:17	1012.51		
04/01/2020 13:51:19	1008.06		
04/01/2020 13:51:39	1008.43		
04/01/2020 13:51:41	1018.46		
04/01/2020 13:51:47	1011.03		
04/01/2020 13:51:49	1008.06		
04/01/2020 13:54:25	1014.74		
04/01/2020 13:54:27	1019.57		
04/01/2020 13:54:43	1012.89		
04/01/2020 13:54:45	1008.06		
04/01/2020 13:57:55	1014.37		
04/01/2020 13:57:57	1019.57		
04/01/2020 13:58:05	1014.37		
04/01/2020 13:58:07	1008.06		
04/01/2020 13:59:03	1014.00		
04/01/2020 13:59:05	1016.60		
04/01/2020 14:00:01	1009.91		
04/01/2020 14:00:03	1008.43		
04/01/2020 14:01:49	1014.00		
04/01/2020 14:01:51	1016.60		
04/01/2020 14:02:13	1012.51		
04/01/2020 14:02:15	1008.06		
04/01/2020 14:03:09	1013.63		
04/01/2020 14:03:11	1019.94		
04/01/2020 14:03:27	1016.60		
04/01/2020 14:03:29	1010.29		
04/01/2020 14:03:33	1016.60		
04/01/2020 14:03:35	1018.46		
04/01/2020 14:03:39	1012.51		
04/01/2020 14:03:41	1009.91		
04/01/2020 14:06:31	1014.37		
04/01/2020 14:06:33	1018.09		
04/01/2020 14:07:17	1012.89		
04/01/2020 14:07:19	1008.06		
04/01/2020 14:09:05	1014.37		
04/01/2020 14:09:07	1016.60		
04/01/2020 14:09:11	1011.77		
04/01/2020 14:09:13	1008.43		
04/01/2020 14:10:37	1014.37		
04/01/2020 14:10:39	1016.60		
04/01/2020 14:12:51	1010.66		
04/01/2020 14:12:53	1008.06		
04/01/2020 14:17:19	1014.37		
04/01/2020 14:17:21	1019.57		
04/01/2020 14:17:29	1014.37		
04/01/2020 14:17:31	1009.91		
04/01/2020 14:22:47	1014.37		
04/01/2020 14:22:49	1018.46		
04/01/2020 14:22:55	1019.57		
04/01/2020 14:22:57	1009.91		
04/01/2020 14:22:59	1015.49		
04/01/2020 14:23:01	1019.57		
04/01/2020 14:23:13	1014.37		
04/01/2020 14:23:15	1010.66		
04/01/2020 14:24:55	1013.63		
04/01/2020 14:24:57	1019.20		
04/01/2020 14:25:01	1014.37		
04/01/2020 14:25:03	1011.03		
04/01/2020 14:37:01	1014.37		
04/01/2020 14:37:03	1019.57		
04/01/2020 14:37:41	1014.37		
04/01/2020 14:37:43	1008.80		
04/01/2020 14:38:41	1014.37		
04/01/2020 14:38:43	1020.31		
04/01/2020 14:38:45	1014.74		
04/01/2020 14:38:47	1008.06		
04/01/2020 14:39:05	1013.63		
04/01/2020 14:39:07	1018.09		
04/01/2020 14:39:35	1012.14		
04/01/2020 14:39:37	1009.17		
04/01/2020 14:40:03	1014.37		
04/01/2020 14:40:05	1019.57		
04/01/2020 14:40:25	1016.23		
04/01/2020 14:40:27	1011.03		
04/01/2020 14:40:39	1017.34		
04/01/2020 14:40:41	1019.94		
04/01/2020 14:41:01	1013.63		
04/01/2020 14:41:03	1011.77		
04/01/2020 14:42:59	1018.46		
04/01/2020 14:43:01	1021.06		
04/01/2020 14:43:03	1014.37		
04/01/2020 14:43:05	1012.51		
04/01/2020 14:44:05	1008.06		
04/01/2020 14:44:07	1004.71		
04/01/2020 14:44:15	1010.66		
04/01/2020 14:44:17	1014.37		
04/01/2020 14:44:19	1008.06		
04/01/2020 14:44:21	1005.46		
04/01/2020 14:44:41	1012.51		
04/01/2020 14:44:43	1013.63		
04/01/2020 14:46:39	1009.91		
04/01/2020 14:46:41	1005.46		
04/01/2020 14:46:53	1008.43		
04/01/2020 14:46:55	1014.37		
04/01/2020 14:57:01	1008.80		
04/01/2020 14:57:03	1001.37		
04/01/2020 14:57:05	1007.31		
04/01/2020 14:57:07	1010.66		
04/01/2020 14:57:19	1006.20		
04/01/2020 14:57:21	1002.49		
04/01/2020 14:57:35	1009.17		
04/01/2020 14:57:37	1012.89		
04/01/2020 14:59:47	1005.09		
04/01/2020 14:59:49	1004.71		
04/01/2020 14:59:51	1009.17		
04/01/2020 14:59:53	1014.00		
04/01/2020 15:00:01	1008.06		
04/01/2020 15:00:03	1004.71		
04/01/2020 15:00:25	1008.06		
04/01/2020 15:00:27	1014.37		
04/01/2020 15:04:19	1008.06		
04/01/2020 15:04:21	1003.23		
04/01/2020 15:04:41	1008.06		
04/01/2020 15:04:43	1012.89		
04/01/2020 15:14:07	1006.57		
04/01/2020 15:14:09	1003.60		
04/01/2020 15:14:15	1010.29		
04/01/2020 15:14:17	1012.89		
04/01/2020 15:18:37	1008.06		
04/01/2020 15:18:39	1003.60		
04/01/2020 15:18:41	1008.06		
04/01/2020 15:18:43	1012.14		
04/01/2020 15:24:17	1007.31		
04/01/2020 15:24:19	1001.74		
04/01/2020 15:24:41	1008.06		
04/01/2020 15:24:43	1012.51		
04/01/2020 15:32:58	1015.49		
04/01/2020 15:33:00	1021.06		
04/01/2020 15:33:08	1014.37		
04/01/2020 15:33:10	1011.77		
04/01/2020 15:35:56	1017.71		
04/01/2020 15:35:58	1020.31		
04/01/2020 15:36:04	1013.63		
04/01/2020 15:36:06	1012.14		
04/01/2020 15:36:58	1008.06		
04/01/2020 15:37:00	1002.86		
04/01/2020 15:37:18	1008.80		
04/01/2020 15:37:20	1012.89		
04/01/2020 15:38:14	1008.06		
04/01/2020 15:38:16	1003.60		
04/01/2020 15:38:18	1011.77		
04/01/2020 15:41:00	1014.00		
04/01/2020 15:41:02	1019.94		
04/01/2020 15:41:12	1014.37		
04/01/2020 15:41:14	1009.91		
04/01/2020 15:41:22	1015.49		
04/01/2020 15:41:24	1020.31		
04/01/2020 15:41:30	1014.00		
04/01/2020 15:41:32	1008.06		
04/01/2020 15:41:40	1015.86		
04/01/2020 15:41:42	1019.57		
04/01/2020 15:41:56	1014.74		
04/01/2020 15:41:58	1009.17		
04/01/2020 15:45:46	1014.37		
04/01/2020 15:45:48	1017.34		
04/01/2020 15:46:04	1010.66		
04/01/2020 15:46:06	1008.43		
04/01/2020 15:47:14	1014.37		
04/01/2020 15:47:16	1019.57		
04/01/2020 15:47:18	1014.37		
04/01/2020 15:47:20	1010.29		
04/01/2020 15:52:30	1014.00		
04/01/2020 15:52:32	1020.31		
04/01/2020 15:52:54	1014.37		
04/01/2020 15:52:56	1008.06		
04/01/2020 15:53:50	1014.37		
04/01/2020 15:53:52	1017.34		
04/01/2020 15:54:02	1012.89		
04/01/2020 15:54:04	1008.06		
04/01/2020 15:58:54	1015.49		
04/01/2020 15:58:56	1018.09		
04/01/2020 15:59:44	1012.14		
04/01/2020 15:59:46	1008.80		
04/01/2020 16:02:56	1014.37		
04/01/2020 16:02:58	1018.46		
04/01/2020 16:03:20	1014.37		
04/01/2020 16:03:22	1010.29		
04/01/2020 16:03:32	1014.74		
04/01/2020 16:03:34	1020.31		
04/01/2020 16:03:56	1014.37		
04/01/2020 16:03:58	1011.77		
04/01/2020 16:10:46	1008.06		
04/01/2020 16:10:48	1001.74		
04/01/2020 16:13:58	1008.06		
04/01/2020 16:14:00	1014.00		
04/01/2020 16:14:08	1008.06		
04/01/2020 16:14:10	1004.34		
04/01/2020 16:14:48	1007.31		
04/01/2020 16:14:50	1014.37		
04/01/2020 16:15:20	1008.06		
04/01/2020 16:15:22	1003.60		
04/01/2020 16:15:24	1009.91		
04/01/2020 16:15:26	1013.63		
04/01/2020 16:16:42	1008.06		
04/01/2020 16:16:44	1005.46		
04/01/2020 16:16:46	1014.00		
04/01/2020 16:19:22	1006.20		
04/01/2020 16:19:24	1002.86		
04/01/2020 16:19:38	1008.06		
04/01/2020 16:19:40	1014.00		
04/01/2020 16:19:52	1007.31		
04/01/2020 16:19:54	1003.60		
04/01/2020 16:20:00	1008.06		
04/01/2020 16:20:02	1013.63		
04/01/2020 16:20:10	1012.89		
04/01/2020 16:20:12	1005.09		
04/01/2020 16:20:40	1010.29		
04/01/2020 16:20:42	1013.63		
04/01/2020 16:20:58	1008.43		
04/01/2020 16:21:00	1005.46		
04/01/2020 16:21:04	1008.43		
04/01/2020 16:21:06	1013.63		
04/01/2020 16:31:44	1008.06		
04/01/2020 16:31:46	1004.34		
04/01/2020 16:33:16	1008.06		
04/01/2020 16:33:18	1014.37		
04/01/2020 16:33:40	1008.80		
04/01/2020 16:33:42	1005.09		
04/01/2020 16:33:46	1011.03		
04/01/2020 16:33:48	1014.00		
04/01/2020 16:34:40	1008.06		
04/01/2020 16:34:42	1003.23		
04/01/2020 16:34:50	1008.06		
04/01/2020 16:34:52	1012.89		
04/01/2020 16:35:00	1008.43		
04/01/2020 16:35:02	1003.60		
04/01/2020 16:35:04	1008.06		
04/01/2020 16:35:06	1015.49		
04/01/2020 16:35:40	1008.06		
04/01/2020 16:35:42	1004.71		
04/01/2020 16:36:16	1001.00		
04/01/2020 16:36:18	994.31		
04/01/2020 16:37:08	988.00		
04/01/2020 16:37:10	984.66		
04/01/2020 16:37:12	987.63		
04/01/2020 16:37:14	994.31		
04/01/2020 16:40:36	1001.00		
04/01/2020 16:40:38	1002.49		
04/01/2020 16:42:16	1008.80		
04/01/2020 16:42:18	1013.63		
04/01/2020 16:42:50	1008.06		
04/01/2020 16:42:52	1004.71		
04/01/2020 16:42:58	1008.80		
04/01/2020 16:43:00	1014.37		
04/01/2020 16:43:06	1007.31		
04/01/2020 16:43:08	1004.71		
04/01/2020 16:48:10	998.77		
04/01/2020 16:48:12	995.06		
04/01/2020 16:48:28	1000.63		
04/01/2020 16:48:30	1004.71		
04/01/2020 16:48:38	998.03		
04/01/2020 16:48:40	995.06		
04/01/2020 16:50:10	988.00		
04/01/2020 16:50:12	986.51		
04/01/2020 16:53:42	994.31		
04/01/2020 16:53:44	995.06		
04/01/2020 16:54:40	988.00		
04/01/2020 16:54:42	984.29		
04/01/2020 16:54:44	991.71		
04/01/2020 16:54:46	993.20		
04/01/2020 16:55:00	987.63		
04/01/2020 16:55:02	982.80		
04/01/2020 16:55:28	990.23		
04/01/2020 16:55:30	991.71		
04/01/2020 16:57:08	988.00		
04/01/2020 16:57:10	982.80		
04/01/2020 16:57:18	988.00		
04/01/2020 16:57:20	990.60		
04/01/2020 16:59:10	986.89		
04/01/2020 16:59:12	982.43		
04/01/2020 17:00:50	987.63		
04/01/2020 17:00:52	993.57		
04/01/2020 17:00:56	987.63		
